ID,food_type,desc_text,cleaned
3839224,f,"Cashew Nuts, Cassoulet Sausage","['cashew nut', 'sausage']"
6363968,f,Sports Bar,"['sport', 'bar']"
366398,b,Coffee White,"['coffee', 'white']"
2600166,f,Bread Fruit,"['bread', 'fruit']"
8567235,b,Chocolate Milk,['chocolate milk']
7942869,f,"Cheese, Pasta, Cashew Nuts, Walnuts, Bolognese","['cheese', 'pasta', 'cashew nut', 'walnut', 'bolognese']"
3975984,b,Coffee Black,['coffee black']
9032404,f,Chocolate,['chocolate']
7172079,f,"Soup Vegetable, Chocolate, Bread Wholemeal","['soup', 'vegetable', 'chocolate', 'bread', 'wholemeal']"
879074,w,Water,['water']
4061186,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
1469084,b,Smoothie,['smoothie']
4174075,f,Burger Patty No Bun,"['no bun', 'burger']"
8995241,w,Water,['water']
216590,f,"Pumpkin Overnight Oats, Fresh Blueberries","['overnight oat', 'pumpkin', 'fresh', 'blueberry']"
1487965,f,"Spinach Salad, Chicken Curry, Sweet Potato","['spinach salad', 'chicken curry', 'sweet potato']"
28059,w,Water,['water']
7469701,w,Water,['water']
1842136,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
4149069,f,"Apple Chia Seed Oatmeal, Peanut Butter, Almond Milk","['chia seed', 'apple', 'oatmeal', 'peanut butter', 'almond milk']"
8444157,w,Water,['water']
7247337,m,"Multivitamin, Probiotic","['multivitamin', 'probiotic']"
5627596,m,Omega Supplement,"['omega', 'supplement']"
1809157,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
3598599,m,Hydrolyzed Collagen,['collagen']
5678576,b,"Smoothie, Coconut Milk, Spinach, Dates, Cacao, Hemp Hearts, Sunflower Seed Butter","['smoothie', 'coconut milk', 'spinach', 'date', 'cacao', 'hemp heart', 'sunflower seed', 'butter']"
8399581,w,Water,['water']
6144664,f,Sweet Potato,['sweet potato']
8080975,f,"Pumpkin Overnight Oats, Fresh Blueberries","['overnight oat', 'pumpkin', 'fresh', 'blueberry']"
2132214,w,Water,['water']
1924887,f,"White Fish, Broccoli","['white', 'fish', 'broccoli']"
587289,w,Water,['water']
1500629,w,Water,['water']
4899993,w,Water,['water']
8369047,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
8244902,m,"Multivitamin, Probiotic","['multivitamin', 'probiotic']"
938276,f,"Eggs, Avocado, Buckwheat Bread","['egg', 'avocado', 'buckwheat', 'bread']"
6971986,m,Omega Supplement,"['omega', 'supplement']"
2883804,w,Water,['water']
5052608,w,Water,['water']
2503780,b,"Smoothie, Coconut Milk, Spinach, Dates, Hemp Hearts, Sunflower Seed Butter, Pumpkin","['smoothie', 'coconut milk', 'spinach', 'date', 'hemp heart', 'sunflower seed', 'butter', 'pumpkin']"
491786,m,Hydrolyzed Collagen,['collagen']
6914173,b,Coffee,['coffee']
1726387,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
8543983,f,"Spinach Salad, Chicken, Avocado, Olive Oil, Mushrooms, Salt","['spinach salad', 'chicken', 'avocado', 'olive oil', 'mushroom', 'salt']"
8465595,w,Water,['water']
4792173,w,Water,['water']
1076059,f,Pumpkin Overnight Oats,"['overnight oat', 'pumpkin']"
6851213,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
4276715,f,"Jasmine Rice, Sweet Potato, Curry, Chickpea, Avocado","['jasmine rice', 'sweet potato', 'curry', 'chickpea', 'avocado']"
3935810,w,Water,['water']
1146871,w,Water,['water']
9199744,w,Water,['water']
4256923,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
8756893,m,"Multivitamin, Probiotic","['multivitamin', 'probiotic']"
297535,f,"Buckwheat Crepes, Fresh Blueberries, Sunbutter","['buckwheat', 'crepe', 'fresh', 'blueberry', 'sunbutter']"
198209,m,Omega Supplement,"['omega', 'supplement']"
2268195,b,Coffee,['coffee']
3310696,m,Hydrolyzed Collagen,['collagen']
2590021,w,Water,['water']
7632391,f,"Spinach Salad, Avocado, Mushrooms, Chicken, Olive Oil","['spinach salad', 'avocado', 'mushroom', 'chicken', 'olive oil']"
6321565,w,Water,['water']
7053375,f,"Walnuts, Oat Date Seed Bar","['walnut', 'oat', 'date', 'seed', 'bar']"
6854960,w,Water,['water']
5757265,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
9178527,f,"Pork Sausage, Broccoli","['pork sausage', 'broccoli']"
3079127,f,"Strawberries, Blueberries","['strawberry', 'blueberry']"
9427287,w,Water,['water']
336163,f,Walnuts,['walnut']
1070571,w,Water,['water']
9483746,w,Water,['water']
4862581,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
2984467,m,"Multivitamin, Probiotic","['multivitamin', 'probiotic']"
1644417,w,Water,['water']
6722111,f,"Eggs, Buckwheat Bread, Avocado","['egg', 'buckwheat', 'bread', 'avocado']"
3504766,m,Omega Supplement,"['omega', 'supplement']"
7074570,b,Coffee,['coffee']
5464161,m,Hydrolyzed Collagen,['collagen']
9430684,f,"Spinach Salad, Mushrooms, Avocado, Chicken, Olive Oil","['spinach salad', 'mushroom', 'avocado', 'chicken', 'olive oil']"
3289515,w,Water,['water']
759859,f,"Walnuts, Oat Date Seed Bar","['walnut', 'oat', 'date', 'seed', 'bar']"
4744789,w,Water,['water']
3809943,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
750440,f,"Quinoa Pasta, Tomato Sauce, Chicken, Avocado","['quinoa', 'pasta', 'tomato sauce', 'chicken', 'avocado']"
7268752,f,"Strawberries, Fresh Blueberries","['strawberry', 'fresh', 'blueberry']"
8183114,w,Water,['water']
920500,f,"Walnuts, Sunflower Seeds, Pumpkin Seeds, Dark Chocolate Chips, Medjool Dates","['walnut', 'sunflower seed', 'pumpkin seed', 'dark chocolate', 'chip', 'date']"
1175007,w,Water,['water']
1581835,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
9471361,m,Iron Supplement,"['iron', 'supplement']"
9317870,m,"Multivitamin, Probiotic","['multivitamin', 'probiotic']"
5553955,f,"Buckwheat Bread, Eggs, Blueberry Strawberry Sauce, Sunbutter","['buckwheat', 'bread', 'egg', 'blueberry', 'strawberry', 'sauce', 'sunbutter']"
1130391,m,Omega Supplement,"['omega', 'supplement']"
1605008,m,Hydrolyzed Collagen,['collagen']
1926659,b,Coffee,['coffee']
9419958,f,"White Fish, Avocado","['white', 'fish', 'avocado']"
251022,w,Water,['water']
249865,w,Water,['water']
9852683,f,"Chickpea, Sweet Potato, Curry","['chickpea', 'sweet potato', 'curry']"
3016019,f,Frozen Dark Sweet Cherries,"['frozen', 'dark', 'sweet', 'cherry']"
9421948,w,Water,['water']
3505018,f,"Avocado, Sweet Potato, Spinach Salad, Curry, Chickpea, Potato","['avocado', 'sweet potato', 'spinach salad', 'curry', 'chickpea', 'potato']"
994879,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
6833410,w,Water,['water']
1839040,w,Water,['water']
4144084,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
3181573,m,"Multivitamin, Probiotic","['multivitamin', 'probiotic']"
6286850,w,Water,['water']
9599166,f,"Avocado, Buckwheat Bread, Eggs","['avocado', 'buckwheat', 'bread', 'egg']"
9292589,m,Omega Supplement,"['omega', 'supplement']"
9518828,b,Coffee,['coffee']
778564,m,Hydrolyzed Collagen,['collagen']
7349178,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
5042353,f,"Spinach Salad, Avocado, Mushrooms, Olive Oil, Sweet Potato, Chickpea, Curry","['spinach salad', 'avocado', 'mushroom', 'olive oil', 'sweet potato', 'chickpea', 'curry']"
4915055,w,Water,['water']
8200462,f,Pumpkin Overnight Oats,"['overnight oat', 'pumpkin']"
3986882,w,Water,['water']
7737495,b,"Smoothie, Hemp Hearts, Dates, Coconut Milk, Spinach, Sunflower Seed Butter, Pumpkin","['smoothie', 'hemp heart', 'date', 'coconut milk', 'spinach', 'sunflower seed', 'butter', 'pumpkin']"
4998463,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
2064442,f,"Quinoa Pasta, Tomato Sauce, Ground Beef","['quinoa', 'pasta', 'tomato sauce', 'ground beef']"
6912955,f,"Walnuts, Medjool Dates, Dark Chocolate Chips, Sunflower Seeds, Pumpkin Seeds","['walnut', 'date', 'dark chocolate', 'chip', 'sunflower seed', 'pumpkin seed']"
2466047,w,Water,['water']
5805030,w,Water,['water']
2931304,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
6477227,f,"Oat Chia Crepes, Blueberry Strawberry Sauce, Sunbutter","['oat', 'chia', 'crepe', 'blueberry', 'strawberry', 'sauce', 'sunbutter']"
9678246,b,Coffee,['coffee']
2429162,m,"Multivitamin, Probiotic, Omega Supplement, Hydrolyzed Collagen","['multivitamin', 'probiotic', 'omega', 'supplement', 'collagen']"
8488529,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
3793384,f,"Beef Broth, Mushrooms","['beef', 'mushroom']"
8425215,b,Spinach,['spinach']
7292839,f,"Pumpkin Overnight Oats, Strawberries","['overnight oat', 'pumpkin', 'strawberry']"
9711258,w,Water,['water']
6146291,w,Water With Lemon,['water lemon']
3339403,w,Water,['water']
3986928,f,"Potato, Peas, Beef","['potato', 'pea', 'beef']"
6815063,m,Omega Supplement,"['omega', 'supplement']"
6780465,w,Water,['water']
8089835,w,Water,['water']
9029073,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
4700492,f,"Eggs, Buckwheat Bread, Avocado","['egg', 'buckwheat', 'bread', 'avocado']"
3698170,m,"Omega Supplement, Multivitamin, Probiotic","['omega', 'supplement', 'multivitamin', 'probiotic']"
1937879,b,Coffee,['coffee']
9211057,m,Hydrolyzed Collagen,['collagen']
1774158,w,Water,['water']
3288362,f,"Spinach Salad, Mushrooms, Olive Oil, Chicken, Avocado","['spinach salad', 'mushroom', 'olive oil', 'chicken', 'avocado']"
7825384,f,Pumpkin Overnight Oats,"['overnight oat', 'pumpkin']"
425480,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
6472881,f,"Chicken, Peas","['chicken', 'pea']"
3947008,w,Water,['water']
6861133,f,"Walnuts, Oat Date Seed Bar","['walnut', 'oat', 'date', 'seed', 'bar']"
3262929,w,Water,['water']
4649772,w,Water,['water']
2790193,w,"Water With Apple Cider Vinegar, Water","['apple cider vinegar', 'water', 'water']"
849801,m,"Iron Supplement, Multivitamin, Probiotic","['iron', 'supplement', 'multivitamin', 'probiotic']"
728826,f,"Apple Chia Seed Oatmeal, Almond Milk, Sunbutter","['chia seed', 'apple', 'oatmeal', 'almond milk', 'sunbutter']"
8930092,f,"Apple Chia Seed Oatmeal, Almond Milk, Sunbutter","['chia seed', 'apple', 'oatmeal', 'almond milk', 'sunbutter']"
9628002,b,Coffee,['coffee']
5456064,m,Hydrolyzed Collagen,['collagen']
4683380,w,Water,['water']
4020630,f,"Spinach Salad, Ground Beef, Tomato Sauce, Avocado, Olive Oil","['spinach salad', 'ground beef', 'tomato sauce', 'avocado', 'olive oil']"
8271213,w,Water,['water']
7469007,w,Water,['water']
3906980,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
2593893,f,"Broccoli, Trout, Jasmine Rice","['broccoli', 'trout', 'jasmine rice']"
4999923,w,Water,['water']
4173606,f,"Walnuts, Oat Date Seed Bar","['walnut', 'oat', 'date', 'seed', 'bar']"
905526,w,Water,['water']
9191596,w,Water,['water']
2242826,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
6216781,m,"Multivitamin, Probiotic","['multivitamin', 'probiotic']"
2614416,w,Water,['water']
4754141,f,"Eggs, Avocado, Buckwheat Bread","['egg', 'avocado', 'buckwheat', 'bread']"
8528754,m,Omega Supplement,"['omega', 'supplement']"
3883050,w,Water,['water']
6645180,f,"Spinach Salad, Trout, Avocado, Olive Oil","['spinach salad', 'trout', 'avocado', 'olive oil']"
1619097,f,Pumpkin Overnight Oats,"['overnight oat', 'pumpkin']"
8728261,b,Green Tea,['green tea']
6287210,m,Hydrolyzed Collagen,['collagen']
8936459,f,"Frozen Banana, Almond Milk","['frozen', 'banana', 'almond milk']"
8046657,b,Cacao,['cacao']
1809252,w,Water,['water']
3731163,w,Water,['water']
8409806,f,"Walnuts, Coconut, Chopped Dates, Sunflower Seeds, Pumpkin Seeds, Dark Chocolate Chips","['walnut', 'coconut', 'chopped', 'date', 'sunflower seed', 'pumpkin seed', 'dark chocolate', 'chip']"
6281650,w,Water,['water']
2496245,w,Water,['water']
5366142,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
7401067,f,"Buckwheat Pancakes, Blueberry Strawberry Sauce, Sunbutter","['buckwheat', 'pancake', 'blueberry', 'strawberry', 'sauce', 'sunbutter']"
785835,m,"Multivitamin, Probiotic, Omega Supplement","['multivitamin', 'probiotic', 'omega', 'supplement']"
918049,b,Coffee,['coffee']
5185686,m,Hydrolyzed Collagen,['collagen']
4844939,w,Water,['water']
3217906,f,"Spinach Salad, Avocado, Trout, Olive Oil","['spinach salad', 'avocado', 'trout', 'olive oil']"
6149046,f,Pumpkin Overnight Oats,"['overnight oat', 'pumpkin']"
319081,f,Matcha Cacao Nib Macaroons,"['cacao nib', 'matcha']"
4649512,w,Water,['water']
8549024,w,Water,['water']
5689149,f,"Parsnip, Peas, Ground Turkey","['parsnip', 'pea', 'ground turkey']"
6730789,f,"Walnuts, Chopped Dates, Sunflower Seeds, Pumpkin Seeds","['walnut', 'chopped', 'date', 'sunflower seed', 'pumpkin seed']"
9804237,w,Water,['water']
6039018,w,Water,['water']
7417177,w,Water,['water']
8719150,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
9082716,f,"Buckwheat Bread, Eggs, Blueberry Strawberry Sauce","['buckwheat', 'bread', 'egg', 'blueberry', 'strawberry', 'sauce']"
4983182,f,Sunbutter,['sunbutter']
7609527,m,"Multivitamin, Probiotic, Omega Supplement","['multivitamin', 'probiotic', 'omega', 'supplement']"
1222578,b,Coffee,['coffee']
4535617,m,Hydrolyzed Collagen,['collagen']
3993332,w,Water,['water']
2505496,f,"Spinach Salad, Chicken, Avocado, Olive Oil, Pumpkin Overnight Oats","['spinach salad', 'chicken', 'avocado', 'olive oil', 'overnight oat', 'pumpkin']"
2483289,w,Water,['water']
6385374,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
8496796,f,Oat Date Seed Bar,"['oat', 'date', 'seed', 'bar']"
8154663,f,"Sweet Potato, Turkey Sausage, Broccoli, Peas","['sweet potato', 'turkey sausage', 'broccoli', 'pea']"
5057368,w,Water,['water']
6675063,w,Water,['water']
7665834,f,"Eggs, Cauliflower, Asparagus, Avocado","['egg', 'cauliflower', 'asparagus', 'avocado']"
7592066,m,"Omega Supplement, Multivitamin, Probiotic, Hydrolyzed Collagen","['omega', 'supplement', 'multivitamin', 'probiotic', 'collagen']"
4875802,b,Coffee,['coffee']
5423485,w,Water,['water']
1165895,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
3764105,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
2287851,f,Apple Chia Seed Oatmeal,"['chia seed', 'apple', 'oatmeal']"
9143636,f,"Spinach Salad, Mushrooms, Ground Turkey, Parsnip, Avocado, Olive Oil","['spinach salad', 'mushroom', 'ground turkey', 'parsnip', 'avocado', 'olive oil']"
1715514,w,Water,['water']
9455985,f,"Buckwheat Bread, Avocado","['buckwheat', 'bread', 'avocado']"
1683376,m,Omega Supplement,"['omega', 'supplement']"
2375271,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
4038721,f,"Jasmine Rice, Broccoli, Beef, Mushrooms, Onions","['jasmine rice', 'broccoli', 'beef', 'mushroom', 'onion']"
8987107,w,Water,['water']
66116,f,Popcorn,['popcorn']
9638886,w,Water,['water']
8921030,w,Water,['water']
6408999,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
4250680,b,Coffee,['coffee']
391870,m,"Multivitamin, Probiotic, Omega Supplement, Hydrolyzed Collagen","['multivitamin', 'probiotic', 'omega', 'supplement', 'collagen']"
5886271,f,"Buckwheat Crepes, Sunbutter, Blueberry Strawberry Sauce","['buckwheat', 'crepe', 'sunbutter', 'blueberry', 'strawberry', 'sauce']"
6247600,w,Water,['water']
5117406,f,Cantaloupe,['cantaloupe']
868007,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
5211490,f,"Sweet Potato, Eggs, Bacon","['sweet potato', 'egg', 'bacon']"
3338647,f,"Pumpkin Overnight Oats, Fresh Blueberries, Strawberries","['overnight oat', 'pumpkin', 'fresh', 'blueberry', 'strawberry']"
2955822,f,Almond Milk,['almond milk']
229375,b,Almond Milk,['almond milk']
9242126,b,Almond Milk,['almond milk']
7115754,f,"Pork Sausage, Beans, Mushrooms, Beef","['pork sausage', 'bean', 'mushroom', 'beef']"
9474271,w,Water,['water']
425773,f,Strawberries,['strawberry']
7768643,w,Water,['water']
300239,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
8758753,f,"Eggs, Buckwheat Bread, Avocado","['egg', 'buckwheat', 'bread', 'avocado']"
4795030,m,"Omega Supplement, Multivitamin, Probiotic, Hydrolyzed Collagen","['omega', 'supplement', 'multivitamin', 'probiotic', 'collagen']"
623719,b,Coffee,['coffee']
1383993,w,Water,['water']
1878922,w,Water,['water']
2639676,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
4082644,f,"Spinach Salad, Ground Turkey, Avocado, Olive Oil","['spinach salad', 'ground turkey', 'avocado', 'olive oil']"
6841144,f,Pumpkin Overnight Oats,"['overnight oat', 'pumpkin']"
8734179,f,"Beef, Asparagus, Potato, Olive Oil","['beef', 'asparagus', 'potato', 'olive oil']"
2138047,w,Water,['water']
8832158,w,Water,['water']
4523522,w,Water,['water']
1502901,w,Water,['water']
6959347,f,"Buckwheat Pancakes, Sunbutter, Strawberry Blueberry Sauce","['buckwheat', 'pancake', 'sunbutter', 'strawberry blueberry', 'sauce']"
8378338,m,"Multivitamin, Probiotic, Omega Supplement","['multivitamin', 'probiotic', 'omega', 'supplement']"
1917868,w,Water,['water']
7036006,w,Water,['water']
1629185,f,"Spinach Salad, Ground Turkey, Avocado, Olive Oil","['spinach salad', 'ground turkey', 'avocado', 'olive oil']"
8003797,f,Pumpkin Overnight Oats,"['overnight oat', 'pumpkin']"
3615628,f,Coconut Cacao Nib Matcha Bite,"['cacao nib', 'coconut', 'matcha', 'bite']"
8924463,f,"Quinoa Pasta, Tomato Sauce, Turkey Sausage, Avocado","['quinoa', 'pasta', 'tomato sauce', 'turkey sausage', 'avocado']"
7387741,w,Water,['water']
3299903,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
6764863,f,Sorbet,[]
1322769,w,Water,['water']
4053406,w,Water,['water']
5300272,w,Water,['water']
4822218,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
4968973,f,"Buckwheat Bread, Eggs, Strawberry Blueberry Sauce","['buckwheat', 'bread', 'egg', 'strawberry blueberry', 'sauce']"
5252627,m,"Multivitamin, Probiotic, Omega Supplement, Hydrolyzed Collagen","['multivitamin', 'probiotic', 'omega', 'supplement', 'collagen']"
5627530,w,Water,['water']
5003612,b,Coffee,['coffee']
6843585,w,Water,['water']
8781978,f,"Spinach Salad, Veggie Burger, Avocado, Sunflower Seeds, Olive Oil","['spinach salad', 'veggie burger', 'avocado', 'sunflower seed', 'olive oil']"
9267102,w,Water,['water']
4504446,f,"Coconut Cacao Nib Matcha Bite, Walnuts","['cacao nib', 'coconut', 'matcha', 'bite', 'walnut']"
1431033,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
8970712,f,"Pork Sausage, Peas, Walnuts, Pecans","['pork sausage', 'pea', 'walnut', 'pecan']"
1060662,w,Water,['water']
379659,f,"Walnuts, Dates, Pecans","['walnut', 'date', 'pecan']"
2798490,w,Water,['water']
1892880,w,Water,['water']
274786,b,Coffee,['coffee']
8933001,m,"Multivitamin, Probiotic, Omega Supplement, Hydrolyzed Collagen","['multivitamin', 'probiotic', 'omega', 'supplement', 'collagen']"
2028960,f,"Eggs, Buckwheat Bread, Avocado","['egg', 'buckwheat', 'bread', 'avocado']"
7618940,w,Water,['water']
7460727,b,Smoothie,['smoothie']
8529091,f,"Pumpkin Overnight Oats, Blueberries, Strawberries","['overnight oat', 'pumpkin', 'blueberry', 'strawberry']"
1290091,f,Coconut Cacao Nib Matcha Bite,"['cacao nib', 'coconut', 'matcha', 'bite']"
6693338,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
3355347,f,"Butternut Squash, Black Beans, Jasmine Rice, Spinach, Avocado, Olive Oil","['butternut squash', 'black bean', 'jasmine rice', 'spinach', 'avocado', 'olive oil']"
9467411,w,Water,['water']
7497718,w,Water,['water']
8833185,w,Water,['water']
2102297,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
1044606,f,"Apple Chia Seed Oatmeal, Peanut Butter","['chia seed', 'apple', 'oatmeal', 'peanut butter']"
2810,m,"Multivitamin, Probiotic, Omega Supplement, Hydrolyzed Collagen","['multivitamin', 'probiotic', 'omega', 'supplement', 'collagen']"
1351988,w,Water,['water']
2486374,b,Coffee,['coffee']
8816711,f,Coconut Cacao Nib Matcha Bite,"['cacao nib', 'coconut', 'matcha', 'bite']"
5085227,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
1439851,f,"Buckwheat Chia Seed Crepe, Sunflower Seed Butter, Strawberry Blueberry Sauce","['chia seed', 'buckwheat', 'crepe', 'sunflower seed', 'butter', 'strawberry blueberry', 'sauce']"
5091058,b,Coffee,['coffee']
9940458,m,"Multivitamin, Probiotic, Omega Supplement, Hydrolyzed Collagen","['multivitamin', 'probiotic', 'omega', 'supplement', 'collagen']"
2090341,f,"Sweet Potato, Eggs, Bacon","['sweet potato', 'egg', 'bacon']"
374634,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
2761857,w,Water,['water']
9748005,f,Oat Seed Date Bar,"['oat', 'seed', 'date', 'bar']"
1661404,w,Water,['water']
5662164,w,Water,['water']
3188672,b,Almond Milk,['almond milk']
5161325,f,"Quinoa Pasta, Tomato Sauce, Ground Beef, Avocado","['quinoa', 'pasta', 'tomato sauce', 'ground beef', 'avocado']"
3068852,w,Water With Apple Cider Vinegar,"['apple cider vinegar', 'water']"
5803605,f,"Walnuts, Dates","['walnut', 'date']"
4398304,w,Water,['water']
6299351,w,Water,['water']
