,ID,food_type,desc_text,cleaned
4095,4667656,w,Glass Water,"['glass', 'water']"
4096,2712161,b,Mug Of Tea,"['mug', 'tea']"
4097,9719529,f,Satsuma,['satsuma']
4098,7565510,w,Pint Water,['pint water']
4099,2250682,b,Pint Low Cal Cider,"['low', 'cider']"
4100,3799745,b,Pint Low Cal Cider,"['low', 'cider']"
4101,5555832,w,Glass Water,"['glass', 'water']"
4102,9090515,f,Garlic Mushrooms,"['garlic', 'mushroom']"
4103,2864675,f,Garlic Prawns,"['garlic', 'prawn']"
4104,7067228,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
4105,2901526,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
4106,2149276,w,Liter Of Water Over Last 2 Hours,['liter water']
4107,8287851,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
4108,9312124,w,Pint Water,['pint water']
4109,9544908,f,Zambuca Shot,['shot']
4110,3257778,f,Water Only. In Bed Vomit Bug,['water']
4111,5385606,f,Third Cantaloupe Melon,"['third', 'cantaloupe', 'melon']"
4112,8974661,w,Pint Water,['pint water']
4113,6249656,f,4 Sausages,['sausage']
4114,8566565,f,Portion Coleslaw,['coleslaw']
4115,4749851,w,Glass Water,"['glass', 'water']"
4116,9428347,w,Pint Water,['pint water']
4117,6615226,f,Dry Crackers,"['dry', 'cracker']"
4118,5191171,w,Glass Water,"['glass', 'water']"
4119,620665,w,Glass Water,"['glass', 'water']"
4120,8687135,w,Glass Water,"['glass', 'water']"
4121,5771748,f,"Porridge, Quarter Tsp Splenda With Porridge","['porridge', 'quarter', 'tsp', 'splenda', 'porridge']"
4122,2598163,b,Large Mug Tea,"['large', 'mug', 'tea']"
4123,4716249,f,Dry Cracker,"['dry', 'cracker']"
4124,2648044,f,"4 Sausages, Grilled Cherry Tomato, Low Fat Coleslaw","['sausage', 'cherry tomato', 'grilled', 'low fat', 'coleslaw']"
4125,2451450,b,Large Mug Tea,"['large', 'mug', 'tea']"
4126,2781742,w,Glass Water,"['glass', 'water']"
4127,3026292,w,Glass Water,"['glass', 'water']"
4128,5942576,b,Pint Low Cal Cider,"['low', 'cider']"
4129,1856543,b,Pint Low Cal Cider,"['low', 'cider']"
4130,4660604,b,Prosecco,['prosecco']
4131,5516839,b,Small Glass Red Wine,"['small glass', 'red wine']"
4132,2055802,f,Camile Chicken Green Curry,"['chicken', 'green', 'curry']"
4133,3831847,b,Medium Glass Red Wine,"['red wine', 'medium', 'glass']"
4134,385758,b,Small Glass White Wine,"['small glass', 'white wine']"
4135,3656247,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
4136,48318,w,Glass Water,"['glass', 'water']"
4137,2053085,f,"Porridge, Quarter Tsp Splenda With Porridge","['porridge', 'quarter', 'tsp', 'splenda', 'porridge']"
4138,9329617,b,Large Mug Tea,"['large', 'mug', 'tea']"
4139,6116813,f,Small Tin Sweet Corn,"['sweet corn', 'small']"
4140,5662902,w,Glass Water,"['glass', 'water']"
4141,6919230,w,Glass Water,"['glass', 'water']"
4142,805430,f,"Smoked Salmon, Coleslaw, Bagel","['smoked salmon', 'coleslaw', 'bagel']"
4143,4718524,b,Large Mug Tea,"['large', 'mug', 'tea']"
4144,3523019,w,Pint Water,['pint water']
4145,2026141,b,Glass Champagne,"['glass', 'champagne']"
4146,8016337,f,2  And A Half Big Sausages,"['half', 'big', 'sausage']"
4147,5992765,b,Glass Champagne,"['glass', 'champagne']"
4148,4861133,b,Glass Champagne,"['glass', 'champagne']"
4149,1295349,f,"Salad, Tomato Peppers Onion, Gherkins, Home Grown Lettuce, Bbq Chicken","['salad', 'tomato', 'pepper', 'onion', 'home', 'lettuce', 'bbq chicken']"
4150,1849296,b,Small Glass White Wine,"['small glass', 'white wine']"
4151,8342468,b,Small Glass White Wine,"['small glass', 'white wine']"
4152,2927253,b,Small Glass White Wine,"['small glass', 'white wine']"
4153,5555547,w,Pint Water,['pint water']
4154,9837566,b,Small Glass White Wine,"['small glass', 'white wine']"
4155,1684562,w,Glass Water,"['glass', 'water']"
4156,9563696,f,"Porridge, Quarter Tsp Splenda With Porridge","['porridge', 'quarter', 'tsp', 'splenda', 'porridge']"
4157,2126836,f,Half Tube Smarties,"['half', 'smarties']"
4158,4537322,b,Large Mug Tea,"['large', 'mug', 'tea']"
4159,4934425,b,Large Mug Tea,"['large', 'mug', 'tea']"
4160,9500172,f,"Poached Egg Mushrooms, 2Grilled Bacon 2 Tomatoes, Sausage","['poached egg', 'mushroom', 'grilled', 'bacon', 'tomato', 'sausage']"
4161,912352,f,Sausage,['sausage']
4162,7403678,b,Small Glass White Wine,"['small glass', 'white wine']"
4163,9194998,w,Glass Water,"['glass', 'water']"
4164,6118495,b,Pint Low Cal Cider,"['low', 'cider']"
4165,5069435,b,Pint Low Cal Cider,"['low', 'cider']"
4166,9325368,b,Pint Low Cal Cider,"['low', 'cider']"
4167,1680804,f,Spicy Red Cabbage And Cucumber,"['red cabbage', 'spicy', 'cucumber']"
4168,5387004,f,Popadoms,[]
4169,7824255,f,"Chicken Jalfrezi Take Out, Half Portion Rice","['take out', 'chicken', 'jalfrezi', 'half', 'rice']"
4170,8932830,b,Small Glass Red Wine,"['small glass', 'red wine']"
4171,9546217,b,Small Glass Red Wine,"['small glass', 'red wine']"
4172,4759474,b,Small Glass Red Wine,"['small glass', 'red wine']"
4173,7580867,f,Half Tube Smarties,"['half', 'smarties']"
4174,2964903,w,Pint Water,['pint water']
4175,5635824,f,"Porridge, Quarter Tsp Splenda With Porridge","['porridge', 'quarter', 'tsp', 'splenda', 'porridge']"
4176,8630759,f,Blackberries,['blackberry']
4177,7903269,b,Large Mug Tea,"['large', 'mug', 'tea']"
4178,6885166,w,Glass Water,"['glass', 'water']"
4179,6671152,b,Large Mug Tea,"['large', 'mug', 'tea']"
4180,1377063,f,"Toasted Bagel, Half Fat Butter","['toasted', 'bagel', 'half', 'butter']"
4181,1830612,w,Glass Water,"['glass', 'water']"
4182,5801847,w,Glass Water,"['glass', 'water']"
4183,356771,w,Glass Water,"['glass', 'water']"
4184,234238,w,Glass Water,"['glass', 'water']"
4185,6983206,b,Pint Low Cal Cider,"['low', 'cider']"
4186,8321544,b,Pint Low Cal Cider,"['low', 'cider']"
4187,3117691,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
4188,7472544,f,Chicken Salad,['chicken salad']
4189,933229,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
4190,5950038,b,Zambuca,[]
4191,4108291,f,Salad With Bbq 21 April,"['salad', 'bbq']"
4192,9751567,b,Small Glass White Wine,"['small glass', 'white wine']"
4193,9040097,w,Glass Water,"['glass', 'water']"
4194,10041,f,"Porridge, Quarter Tsp Splenda With Porridge","['porridge', 'quarter', 'tsp', 'splenda', 'porridge']"
4195,7353357,b,Large Mug Tea,"['large', 'mug', 'tea']"
4196,4635992,w,Glass Water,"['glass', 'water']"
4197,8075532,w,Glass Water,"['glass', 'water']"
4198,8953297,f,Satsuma,['satsuma']
4199,8941297,f,Packet Crisps,"['packet', 'crisp']"
4200,2637290,w,Glass Water,"['glass', 'water']"
4201,2527955,w,Glass Water,"['glass', 'water']"
4202,5799193,w,Glass Water,"['glass', 'water']"
4203,8061001,f,Cobb Salad,['cobb salad']
4204,8987927,f,"Chilli Con Carne, Brown Rice","['chilli', 'brown rice']"
4205,5766464,w,Pint Water,['pint water']
4206,653465,w,Pint Water,['pint water']
4207,5099577,w,Glass Water,"['glass', 'water']"
4208,6761835,w,Glass Water,"['glass', 'water']"
4209,7682456,w,Glass Water,"['glass', 'water']"
4210,5063975,w,Pint Water,['pint water']
4211,307252,f,Bowl Strawberries,"['bowl', 'strawberry']"
4212,3206308,f,With Black Pepper. Try It. Yummy,['black pepper']
4213,1769484,w,Glass Water,"['glass', 'water']"
4214,6030277,w,Glass Water,"['glass', 'water']"
4215,6809765,w,Glass Water,"['glass', 'water']"
4216,5534206,f,"Bowl Strawberries, Half Chocolate Egg","['bowl', 'strawberry', 'half', 'chocolate', 'egg']"
4217,3926179,w,Glass Water,"['glass', 'water']"
4218,635556,w,Glass Water,"['glass', 'water']"
4219,9115167,w,Pint Water,['pint water']
4220,313721,f,"Chilli Con Carne, Baked Potatoes, Half Fat Butter","['chilli', 'baked potato', 'half', 'butter']"
4221,2991018,w,Glass Water,"['glass', 'water']"
4222,3997291,b,Small Glass White Wine,"['small glass', 'white wine']"
4223,7416674,b,Small Glass White Wine,"['small glass', 'white wine']"
4224,3554202,w,Glass Water,"['glass', 'water']"
4225,9189766,w,Glass Water,"['glass', 'water']"
4226,8741245,w,Glass Water,"['glass', 'water']"
4227,2774925,f,"Porridge, Quarter Tsp Splenda With Porridge, Blackberries","['porridge', 'quarter', 'tsp', 'splenda', 'porridge', 'blackberry']"
4228,8858298,w,Glass Water,"['glass', 'water']"
4229,4158684,w,Pint Water,['pint water']
4230,7815903,f,"Tuna And Coleslaw Wrap, Ham Tomato Coleslaw Sandwich","['tuna', 'coleslaw', 'wrap', 'ham', 'tomato', 'coleslaw', 'sandwich']"
4231,6515067,f,Quarter Chocolate Egg,"['quarter', 'chocolate', 'egg']"
4232,5908993,w,Glass Water,"['glass', 'water']"
4233,6063243,w,Glass Water,"['glass', 'water']"
4234,3766261,f,No Fat Activia Strawberry Yoghurt,"['no', 'strawberry', 'yoghurt']"
4235,2209836,w,Pint Water,['pint water']
4236,367244,f,"2 Large Sausages Only In From, Work","['large', 'sausage', 'work']"
4237,2397743,b,Pint Low Cal Cider,"['low', 'cider']"
4238,7984055,b,Pint Low Cal Cider,"['low', 'cider']"
4239,5806065,b,Pint Low Cal Cider,"['low', 'cider']"
4240,5112664,w,Glass Water,"['glass', 'water']"
4241,8297808,w,Glass Water,"['glass', 'water']"
4242,2809715,w,Glass Water,"['glass', 'water']"
4243,573128,w,Pint Water,['pint water']
4244,3142448,f,3 Eggs Scrambled,['egg']
4245,2588822,w,Pint Water,['pint water']
4246,2322417,f,Bowl Mushroom Soup,"['mushroom soup', 'bowl']"
4247,2022746,f,Quarter Chocolate Egg,"['quarter', 'chocolate', 'egg']"
4248,1334103,b,Pint Cider,['cider']
4249,6761446,f,Beef Snack,"['beef', 'snack']"
4250,2403159,b,Half Pint Cider,"['half', 'cider']"
4251,3761996,f,Chilli Chicken Salad And Noodles,"['chicken salad', 'chilli', 'noodle']"
4252,7401763,b,Small Glass White Wine,"['small glass', 'white wine']"
4253,405848,b,Small Glass White Wine,"['small glass', 'white wine']"
4254,3152513,f,Grilled Salmon And Veg Potatoes,"['grilled', 'salmon', 'veg', 'potato']"
4255,5938418,w,Liter Water,['liter water']
4256,6679444,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
4257,2444871,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
4258,5710567,b,Pint Cider,['cider']
4259,2031249,b,Pint Cider,['cider']
4260,9627858,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
4261,2991801,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
4262,7102140,w,Glass Water,"['glass', 'water']"
4263,9084399,b,Glass Orange Juice,"['orange juice', 'glass']"
4264,7982641,f,Bowl Cornflakes With Milk,"['bowl', 'cornflakes', 'milk']"
4265,2106472,w,Pint Water,['pint water']
4266,1152190,w,Glass Water,"['glass', 'water']"
4267,8485640,w,Glass Water,"['glass', 'water']"
4268,7503478,f,Ham And Egg Salad,"['egg salad', 'ham']"
4269,3439894,b,Can Coke Zero,['coke zero']
4270,4779702,w,Glass Water,"['glass', 'water']"
4271,4708085,f,Half A Pear,"['half', 'pear']"
4272,9913309,w,Pint Water,['pint water']
4273,6254356,w,Glass Water,"['glass', 'water']"
4274,4504310,f,Portion Of Crisps,['crisp']
4275,2586369,w,Glass Water,"['glass', 'water']"
4276,5291481,b,Pint Cider,['cider']
4277,2144966,w,Glass Water,"['glass', 'water']"
4278,2458849,w,Half Liter Water,"['liter water', 'half']"
4279,4779243,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
4280,1962591,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
4281,4492499,f,"Grilled Octopus, Almond Garlic Pure","['grilled', 'almond', 'garlic', 'pure']"
4282,4495829,f,"Fillet Steak Tomato And Onion, Portion Coleslaw","['fillet', 'steak', 'tomato', 'onion', 'coleslaw']"
4283,9519197,b,Small Glass White Wine,"['small glass', 'white wine']"
4284,3139674,b,Small Glass White Wine,"['small glass', 'white wine']"
4285,3254458,b,Small Glass White Wine,"['small glass', 'white wine']"
4286,7988847,w,Glass Water,"['glass', 'water']"
4287,7018618,w,Glass Water,"['glass', 'water']"
4288,9174708,w,Glass Water,"['glass', 'water']"
4289,3891740,w,Pint Water,['pint water']
4290,2786690,f,Bowl Cornflakes With Milk,"['bowl', 'cornflakes', 'milk']"
4291,8986765,b,Glass Orange Juice,"['orange juice', 'glass']"
4292,7587530,w,Glass Water,"['glass', 'water']"
4293,8858447,w,Glass Water,"['glass', 'water']"
4294,4703688,f,Ham And Egg Salad,"['egg salad', 'ham']"
4295,3098769,b,Can Coke Zero,['coke zero']
4296,4766984,w,Pint Water,['pint water']
4297,1593679,f,Half A Pear,"['half', 'pear']"
4298,5545334,w,Glass Water,"['glass', 'water']"
4299,5579227,b,Pint Cider,['cider']
4300,5050096,b,Pint Cider,['cider']
4301,5618404,w,Glass Water,"['glass', 'water']"
4302,5505130,f,"I Can Record Most Of My In Take, Cos You Don Have A 3 Hour Window, Half Liter Water From 7 To 8 P, Hot Sweet And Sour Soup, Hot Plate Seafood And Veg Dish","['take', 'liter water', 'half', 'p', 'sweet sour', 'hot', 'soup', 'hot', 'plate', 'seafood', 'veg', 'dish']"
4303,1686709,f,"I Give Up, You D Have Enough Space, Review Your App",[]
4304,8623095,f,I Ate And Drank,"['ate', 'drank']"
4305,2738275,f,"I Stopped Eating At 2000, I Stopped Drinking Alcohol At, 22 O0. 2 Pints Cider, 2 Medium Glasses White Wine","['eating', 'drinking', 'alcohol', 'cider', 'white wine', 'medium', 'glass']"
4306,5051485,f,"You Really Need To Review Your, App You Cant Use Full Stops Or, Other Punctuation",['full']
4307,6698441,f,"And It Does Let You Use More, Three Lines On The In Put Line",['three']
4308,5149001,b,Glass Orange Juice,"['orange juice', 'glass']"
4309,295594,f,Bowl Cornflakes With Milk,"['bowl', 'cornflakes', 'milk']"
4310,7065006,w,Pint Water,['pint water']
4311,8971138,f,Ham And Egg Salad,"['egg salad', 'ham']"
4312,6260729,b,Can Coke Zero,['coke zero']
4313,5216514,w,Glass Water,"['glass', 'water']"
4314,4074719,w,Glass Water,"['glass', 'water']"
4315,3906041,f,Half Can Coke Zero,"['coke zero', 'half']"
4316,451976,f,That Was 2 Hours Ago,[]
4317,3129497,w,Glass Water,"['glass', 'water']"
4318,4964985,w,Glass Water,"['glass', 'water']"
4319,752963,b,Pint Cider,['cider']
4320,1121578,w,Pint Water,['pint water']
4321,5890733,b,Gin And Slimline Tonic,"['gin', 'tonic']"
4322,2884652,f,Bbq Ribs And Chicken Wings,"['chicken wing', 'bbq', 'rib']"
4323,1211803,b,Small Glass White Wine,"['small glass', 'white wine']"
4324,3217198,b,Small Glass White Wine,"['small glass', 'white wine']"
4325,935961,b,Small Glass White Wine,"['small glass', 'white wine']"
4326,3821772,f,"Bbq Kebab And Salad, Bbq Late As Ran Out Of Gas","['bbq', 'kebab', 'salad', 'bbq', 'late', 'gas']"
4327,5579725,w,Pint Water,['pint water']
4328,6555957,w,Pint Water,['pint water']
4329,781991,w,Glass Water,"['glass', 'water']"
4330,6993515,w,Glass Water,"['glass', 'water']"
4331,4564269,b,Glass Orange Juice,"['orange juice', 'glass']"
4332,3034861,f,Bowl Cornflakes With Milk,"['bowl', 'cornflakes', 'milk']"
4333,5142525,w,Glass Water,"['glass', 'water']"
4334,7373193,f,Ham And Egg Salad,"['egg salad', 'ham']"
4335,1500518,b,Can Coke Zero,['coke zero']
4336,1113423,w,Pint Water,['pint water']
4337,9421221,w,Glass Water,"['glass', 'water']"
4338,5880254,f,Quarter Cantaloupe Melon,"['quarter', 'cantaloupe', 'melon']"
4339,5188156,w,Glass Water,"['glass', 'water']"
4340,3481078,f,Hard Boiled Egg,['hard boiled egg']
4341,8169117,b,Pint Cider,['cider']
4342,2215320,b,Half Pint Cider,"['half', 'cider']"
4343,334160,w,Glass Water,"['glass', 'water']"
4344,4584567,w,Glass Water,"['glass', 'water']"
4345,4016520,f,Avocado Prosciutto Ham Tomato,"['avocado', 'prosciutto', 'ham', 'tomato']"
4346,1672418,f,"Gluten Free Pasta, Chilli Prawn Tomato","['gluten free', 'pasta', 'chilli', 'prawn', 'tomato']"
4347,8571346,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
4348,8444369,b,Small Glass White Wine,"['small glass', 'white wine']"
4349,2344260,b,Small Glass White Wine,"['small glass', 'white wine']"
4350,6055044,w,Glass Water,"['glass', 'water']"
4351,2152363,w,Glass Water,"['glass', 'water']"
4352,3822863,w,Glass Water,"['glass', 'water']"
4353,21517,f,Ham And Egg Salad,"['egg salad', 'ham']"
4354,4591641,b,Can Coke Zero,['coke zero']
4355,5869042,w,Pint Water,['pint water']
4356,1008513,f,Half A Pear,"['half', 'pear']"
4357,440340,f,Half An Apple,"['half', 'apple']"
4358,4398304,w,Glass Water,"['glass', 'water']"
4359,8120391,w,Glass Water,"['glass', 'water']"
4360,8693746,b,Pint Cider,['cider']
4361,4545694,b,Pint Cider,['cider']
4362,7469804,w,Glass Water,"['glass', 'water']"
4363,7139614,f,Half Slice Bread,"['half', 'slice', 'bread']"
4364,1781073,w,Glass Water,"['glass', 'water']"
4365,3161471,w,Glass Water,"['glass', 'water']"
4366,1413515,w,Glass Water,"['glass', 'water']"
4367,456702,w,Glass Water,"['glass', 'water']"
4368,9223016,b,Small Glass White Wine,"['small glass', 'white wine']"
4369,6136903,b,Small Glass White Wine,"['small glass', 'white wine']"
4370,5649548,b,Small Glass White Wine,"['small glass', 'white wine']"
4371,1908481,f,"Prawn Cocktail With Lettuce, And Tomato","['prawn', 'cocktail', 'lettuce', 'tomato']"
4372,1045110,f,"Half Seabass, Vegetables And Chips","['half', 'seabass', 'vegetable', 'chip']"
4373,249574,w,Glass Water,"['glass', 'water']"
4374,7525411,b,Pint Cider,['cider']
4375,1574352,b,Pint Cider,['cider']
4376,5875100,w,Pint Water,['pint water']
4377,6783463,w,Glass Water,"['glass', 'water']"
4378,7212578,f,Bowl Cornflakes With Milk,"['bowl', 'cornflakes', 'milk']"
4379,1828009,b,Glass Orange Juice,"['orange juice', 'glass']"
4380,7596341,w,Glass Water,"['glass', 'water']"
4381,9655097,w,Glass Water,"['glass', 'water']"
4382,4847272,w,Glass Water,"['glass', 'water']"
4383,1798794,f,Seafood Salad,"['seafood', 'salad']"
4384,6797603,b,Can Coke Zero,['coke zero']
4385,8179451,w,Glass Water,"['glass', 'water']"
4386,8435627,f,Half Cantaloupe Melon,"['half', 'cantaloupe', 'melon']"
4387,4737318,w,Glass Water,"['glass', 'water']"
4388,9377680,w,Pint Water,['pint water']
4389,5634754,b,Pint Cider,['cider']
4390,5454285,b,Half Pint Cider,"['half', 'cider']"
4391,2081105,w,Glass Water,"['glass', 'water']"
4392,6412837,f,Bowl Of Cornflakes,"['bowl', 'cornflakes']"
4393,7536131,b,Glass Orange Juice,"['orange juice', 'glass']"
4394,7600277,b,Small Glass White Wine,"['small glass', 'white wine']"
4395,6273031,f,Portion Olives,['olive']
4396,9667663,b,Pint Low Cal Cider,"['low', 'cider']"
4397,1599760,b,Pint Low Cal Cider,"['low', 'cider']"
4398,6992104,b,Pint Low Cal Cider,"['low', 'cider']"
4399,7543580,b,Prosecco,['prosecco']
4400,4012262,w,Glass Water,"['glass', 'water']"
4401,1217660,f,Burger And Chips,"['burger', 'chip']"
4402,4980252,w,Glass Water,"['glass', 'water']"
4403,3915039,w,Glass Water,"['glass', 'water']"
4404,7797233,f,"Porridge, Raspberries, Quarter Tsp Splenda","['porridge', 'raspberry', 'quarter', 'tsp', 'splenda']"
4405,2342597,b,Mug Of Tea,"['mug', 'tea']"
4406,7299781,f,"3 Sausages 2 Bacon, 3 Grilled Tomato, Poached Egg, Saute Mushrooms","['sausage', 'bacon', 'grilled', 'tomato', 'poached egg', 'mushroom']"
4407,3207484,w,Pint Water,['pint water']
4408,7007214,f,Raspberries,['raspberry']
4409,5139119,f,Bacon And Coleslaw,"['bacon', 'coleslaw']"
4410,6109977,w,Glass Water,"['glass', 'water']"
4411,6640315,b,Pint Low Cal Cider,"['low', 'cider']"
4412,3725450,b,Pint Low Cal Cider,"['low', 'cider']"
4413,790790,b,Pint Low Cal Cider,"['low', 'cider']"
4414,2877627,b,Prosecco,['prosecco']
4415,6084095,f,Prawn Jalfrezi And Rice,"['prawn', 'jalfrezi', 'rice']"
4416,7748153,f,Popadoms,[]
4417,3747973,b,Medium Glass Red Wine,"['red wine', 'medium', 'glass']"
4418,1757764,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
4419,589362,w,Glass Water,"['glass', 'water']"
4420,3191543,w,Glass Water,"['glass', 'water']"
4421,5118083,w,Glass Water,"['glass', 'water']"
4422,1229718,w,Glass Water,"['glass', 'water']"
4423,1884641,f,"Porridge, Raspberries, Quarter Tsp Splenda","['porridge', 'raspberry', 'quarter', 'tsp', 'splenda']"
4424,9128637,w,Pint Water,['pint water']
4425,6826657,f,"Sausages Salad, Tomato, Shallots","['sausage', 'salad', 'tomato']"
4426,2800812,f,Portion Of Coleslaw,['coleslaw']
4427,6296466,f,Teddy 99,[]
4428,1312938,w,Pint Water,['pint water']
4429,6175656,f,2 Slices Prosciutto Ham,"['slice', 'prosciutto', 'ham']"
4430,5138060,b,Pint Low Cal Cider,"['low', 'cider']"
4431,2265198,b,Pint Low Cal Cider,"['low', 'cider']"
4432,4322786,f,"Blue Cheese And Apple, Lettuce And Rocket","['blue cheese', 'apple', 'lettuce']"
4433,8664772,f,3 Quarter Pizza,"['quarter', 'pizza']"
4434,136352,w,Pint Water,['pint water']
4435,5609159,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
4436,1501624,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
4437,135027,b,Zambuca,[]
4438,3672374,b,Medium Glass White Wine,"['white wine', 'medium', 'glass']"
